"",,,,,,,,,,,,,,"11,838"
"",,,,,,,,,,,,,,(24%)
2000,,,,,,,,,,,,,,
0000,,,,,,,,,,,,,,
"",,,,,,,,,,,"7,113",,,
8000,,,,,,,,,,,,,,
"",,,,,,,,,,,(14%),,,
6000,,,,,,,,,,,,,,
"",,"4,243",,,,,,,,,,,,
"",,,"4,016",,,,,,,,,,,
"",,(8%),,,"3,990",,,,,,,,"3,776",
"",,,(8%),,(8%),,,,,,,,(8%),
4000,,,,"3,031",,"2,845",,,,,,,,
"",,,,(6%),,(6%),,,,,,,,
"",,,,,,,,,"1,902",,,"2,140",,
"","1,531",,,,,,"1,586","1,584",(4%),,,(4%),,
2000,(3%),,,,,,(3%),(3%),,742,,,,
"",,,,,,,,,,(1%),,,,
Probation to followNo Probation
""
Probation to followNo Probation
""
Probation to followNo Probation,
"",
|,|,|,|,|,|,|,|,|,|,|
|,|,|,|,|,|,|,|,|,|,|
|,|,|,|,|,|,|,|,|,|,|
|,|,|,|,|,|,|,|,|,|,|
|,|,|,|,|,|,|,|,|,|,|
|,|,|,|,|,|,|,|,|,|,|
|,|,|,|,|,|,|,|,|,|,|
|,|,|,|,|,|,|,|,|,|,|
|,|,|,|,|,|,|,|,|,|,|
|,|,|,|,|,|,|,|,|,|,|
"",,|,,|,,|,,|,,|,,|,,|,|,,|,|,|
Percent reported,|,88.3|,,93.3|,,93.7|,,95.1|,,93.2 |,,,85.5|,85.2|,85.1|,,87.1|,85.3 |,92.6
"",,|,,|,,|,,|,,|,,|,,|,|,,|,|,|
"",,|,,|,,|,,|,,|,,|,,|,|,,|,|,|
NOT RPTD,,|  368,,| 1895,,|  867,,|  116,,| 3246,,|,22,|  299,|  167,|,12,|  500,| 3746
"",|,|,|,|,|,,|,,|,,|,,|,|,|
Percent reported,|,89.0|,94.0|,94.3|,95.8|,93.9 |,,85.5|,,85.3|,,85.6|,87.1|,85.5 |,93.3
"",|,|,|,|,|,,|,,|,,|,,|,|,|
"",|,|,|,|,|,,|,,|,,|,,|,|,|
"",,|,|,,|,,|,,|,,|,,|,|,,|,|,|
Percent reported,|,88.9|,94.1|,,94.5|,,,96.4|,94.0 |,,,83.6|,82.8|,83.3|,,88.2|,83.1 |,93.3
"",,|,|,,|,,|,,|,,|,,|,|,,|,|,|
"",,|,|,,|,,|,,|,,|,,|,|,,|,|,|
NOT REPORTED,,|  349,| 1661,,|  762,,|,85,| 2857,,|,25,|  348,|  188,|,11,|  572,| 3429
------------------------------------------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,,
Total,,| 3133,|28269,,|13760,,| 2359,,|47521,,|  152,,| 2026,| 1123,|,93,| 3394,|50915
"",,|,|,,|,,|,,|,,|,,|,|,,|,|,|
"",,|,|,,|,,|,,|,,|,,|,|,,|,|,|
"",,|,|,,|,,|,,|,,|,,|,|,,|,|,|
"",,|,|,,|,,|,,|,,|,,|,|,,|,|,|
"",,|,|,,|,,|,,|,,|,,|,|,,|,|,|
|,|,|,|,|,|,|,|,|,|,|
|,|,|,|,|,|,|,|,|,|,|
|,|,|,|,|,|,|,|,|,|,|
|,|,|,|,|,|,|,|,|,|,|
