Total,| 3538|26562,|11685,| 1848,|43633,,|  169| 1901,|  855,|,81,| 3006,,|46639
"",||,|,|,|,,||,|,|,,|,,|
"",||,|,|,|,,||,|,|,,|,,|
"",||,|,|,|,,||,|,|,,|,,|
"",||,|,|,|,,||,|,|,,|,,|
"",||,|,|,|,,||,|,|,,|,,|
AVERAGE AGE,|  19.94  |  30.13  |  45.16  |  60.46  |  34.62,,,,,|  20.08  |  31.13  |  44.47  |  59.79  |  35.07,,,,,,|  34.64
"",|,|,|,|,|,|,|,|,|,|,|,
Percent reported,|,100.0|,100.0|,100.0|,100.0|,100.0 |,100.0|,100.0|,100.0|,100.0|,100.0 |,100.0
"",|,|,|,|,|,|,|,|,|,|,|,
"",|,|,|,|,|,|,|,|,|,|,|,
NOT REPORTED,|,0|,0|,0|,0|,0|,0|,0|,0|,0|,0|,0
WHITE MALE,|  957  27| 8173  31| 4532  39| 1050  57|14712  34 |,00|,0,0|,0,0|,,00|,0,0 |14712  32,
NON WHITE MALE,| 2581  73|18389  69| 7153  61|  798  43|28921  66 |,00|,0,0|,0,0|,,00|,0,0 |28921  62,
WHITE FEMALE,|00|00|00|00|00 |,77  46|  828  44|  382  45|,,,,,,43  53| 1330  44 | 1330,,,3
NON WHITE FEMALE,|00|00|00|00|00 |,92  54| 1073  56|  473  55|,,,,,,38  47| 1676  56 | 1676,,,4
Total,| 3538|26562,|11685,| 1848,|43633,,|  169| 1901,|  855,|,81,| 3006,,|46639
"",||,|,|,|,,||,|,|,,|,,|
"",||,|,|,|,,||,|,|,,|,,|
"",||,|,|,|,,||,|,|,,|,,|
"",||,|,|,|,,||,|,|,,|,,|
"",||,|,|,|,,||,|,|,,|,,|
AVERAGE IQ,|  99.84  | 100.05  |  96.18  |  94.21  |  98.77,,,,,| 100.16  |  95.07  |  86.09  |  77.73  |  92.31,,,,,,|  98.36
Total reported,| 3346 100|25292 100|11005 100| 1660 100|41303 100 |  152 100| 1743 100|  790 100|,74 100| 2759 100 |44062 100
"",|||||||||,||
Percent reported,|94.6|95.2|94.2|89.8|94.7 |89.9|91.7|92.4|,91.4|91.8 |94.5
"",|||||||||,||
"",|||||||||,||
NOT REPORTED,|  192| 1270|  680|  188| 2330|17|  158|65|,7|  247| 2577
"",|,|,|,|,|,|,|,|,|,|,|
Percent reported,|93.4|,96.5|,96.3|,,95.8|96.2 |,,97.6|,96.6|,97.0|,93.8|96.7 |,96.2
"",|,|,|,|,|,|,|,|,|,|,|
"",|,|,|,|,|,|,|,|,|,|,|
NOT RPTD,|  232,|  927,|  434,|,78| 1671,|,4|,65|,26|,5|  100,| 1771
WELFARE,|  330  10| 20218|  799,7|  101,6| 3251,8 |,,24  15|  280  15|81  10|,,11|  386  13 | 3637,8
OCC EMPLOY,|  2678| 19678|  518,5|48,3| 2800,7 |,,00|111|40|,,11|161 | 2816,6
MINIMUM STD,| 1500  45|10819  42| 4898  44|  841  48|18058  43 |,,,,,44  27|  545  30|  310  37|,,45  59|  944  32 |19002  42,
MIDDLE,| 1157  35|10609  41| 4954  44|  765  43|17485  42 |,,,,,93  56|  956  52|  421  51|,,26  34| 1496  51 |18981  42,
OTHER,|522|  2191|82,1|15,1|  368,1 |,,42|442|132|,,34|642 |  432,1
