5000,,,,,,,,
"","21,309",,,,,,,
"",(45%),,,,,,,
0000,,,,,,,,
5000,,,,,,,,
"",,,"9,839",,,,,
"",,,(21%),,,,,
0000,,,,,,,,
"",,,,,,,"6,481",
"",,,,,,,(14%),
"",,,,"3,774","3,353",,,
5000,,,,(8%),(7%),,,"1,789"
"",,235,,,,465,,(4%)
"",,(<1%),,,,(1%),,
Total,| 3138,|26423,|12437,| 2099,|44097,|  174,| 1923,| 1011,|,83,| 3191,|47288
"",|,|,|,|,|,|,|,|,|,,|,|
"",|,|,|,|,|,|,|,|,|,,|,|
"",|,|,|,|,|,|,|,|,|,,|,|
"",|,|,|,|,|,|,|,|,|,,|,|
"",|,|,|,|,|,|,|,|,|,,|,|
"",|,|,|,|,|,|,|,|,|,|,|,
Percent reported,|,100.0|,100.0|,100.0|,100.0|,100.0 |,100.0|,100.0|,100.0|,100.0|,100.0 |,100.0
"",|,|,|,|,|,|,|,|,|,|,|,
"",|,|,|,|,|,|,|,|,|,|,|,
NOT REPORTED,|,0|,0|,0|,0|,0|,0|,0|,0|,0|,0|,0
Total,| 3138,|26423,|12437,| 2099,|44097,|  174,| 1923,| 1011,|,83,| 3191,|47288
"",|,|,|,|,|,|,|,|,|,,|,|
"",|,|,|,|,|,|,|,|,|,,|,|
"",|,|,|,|,|,|,|,|,|,,|,|
"",|,|,|,|,|,|,|,|,|,,|,|
"",|,|,|,|,|,|,|,|,|,,|,|
"",|,|,|,|,|,|,|,|,|,|,|,
Percent reported,|,87.1|,91.7|,91.1|,88.8|,91.1 |,89.7|,91.6|,92.9|,86.7|,91.8 |,91.1
"",|,|,|,|,|,|,|,|,|,|,|,
"",|,|,|,|,|,|,|,|,|,|,|,
"",|,|,|,|,|,|,|,|,|,|,|,
Percent reported,|,95.1|,96.9|,96.7|,96.4|,96.7 |,98.3|,98.3|,98.5|,92.8|,98.2 |,96.8
"",|,|,|,|,|,|,|,|,|,|,|,
"",|,|,|,|,|,|,|,|,|,|,|,
RURAL/FARM|25,1|  540,2|  644,5|  313  15| 1522,4 |,,11|,41,2|,31,3|,,16  21|89,3 | 1611,3
RURAL/NFARM|82,3| 1232,5|  759,6|  1608| 2233,5 |,,32  19|  287  15|  140  14|,,,,,,45|  463  15 | 2696,,6
S.M.S.A|  953  31| 8663  33| 3875  32|  565  28|14056  33 |,,,,,,30  18|  221  12|  145  15|,,,,,,13  17|  409  13 |14465  31,,
URBAN|  791  26| 5500  21| 2273  19|  269  13| 8833  21 |,,,,,,71  42|  763  40|  396  40|,,,,,,18  23| 1248  40 |10081  22,,
SMALL TOWN| 1182  39| 9789  38| 4500  37|  726  36|16197  38 |,,,,,,36  21|  569  30|  282  28|,,,,,,25  32|  912  29 |17109  37,,
OTHER|11,0|  136,1|71,1|121|  230,1 |,,00|,10,1|,5,1|,,11|16,1 |  246,1
---------------------------------------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,
Total reported| 3044 100|25860 100|12122 100| 2045 100|43071 100 |  170 100| 1891 100|  999 100|,,,,,,,,,,,,77 100| 3137 100 |46208 100,,
|,|,|,||,|,,|,,|,,|,,|,|,
Percent reported|97.0|,97.9|,97.5|,97.4|97.7 |,,,97.7|,98.3|,,98.8|,,,92.8|98.3 |,97.7,
|,|,|,||,|,,|,,|,,|,,|,|,
|,|,|,||,|,,|,,|,,|,,|,|,
NOT RPTD|94,|  563,|  315,|54| 1026,|,,4|,32,|,12,|,,6|54,| 1080,
GRADE 8|  443  15| 23319| 1056,9|  235  11| 4065,9 |,,21  13|  1679|,77,8|,,68|  2719 | 4336,9
GRADE 9|  756  25| 4282  17| 1552  13|  204  10| 6794  16 |,,,,32  19|  269  15|  101  10|,,,,34|  405  13 | 7199  16,
GRADE 10|  852  28| 5847  23| 2028  17|  211  10| 8938  21 |,,,,42  25|  309  17|  138  14|,,,,12  16|  501  16 | 9439  20,
GRADE 11|  651  21| 5267  20| 1695  14|  173,8| 7786  18 |,,,43  26|  301  16|  111  11|,,,,45|  459  15 | 8245  18,
GRADE 12|  1716| 4717  18| 3083  25|  407  20| 8378  19 |,,,,159|  276  15|  222  23|,,,,19  25|  532  17 | 8910  19,
MORE THAN GRADE 12  |371| 22939| 1951  16|  341  17| 4622  11 |,,,,117|  454  25|  286  29|,,,,18  23|  769  25 | 5391  12,
---------------------------------------------------------------------------------------------------------------------------------,,,,,,,,,
Total reported| 3046 100|25862 100|12139 100| 2053 100|43100 100 |  167 100| 1843 100|  979 100|,,,,,,,,77 100| 3066 100 |46166 100,
|||,||,|,,||,,|,,||,
Percent reported|97.1|97.9|97.6|,97.8|97.7 |,,,96.0|95.8|,96.8|,,,92.8|96.1 |97.6,
|||,||,|,,||,,|,,||,
|||,||,|,,||,,|,,||,
NOT REPORTED|92|  561|  298,|46|  997,|,,7|80|,32,|,,6|  125| 1122,
---------------------------------------------------------------------------------------------------------------------------------,,,,,,,,,
Total| 3138|26423|12437,| 2099|44097,|  174,,| 1923| 1011,,|,,83| 3191|47288,
|||,||,|,,||,,|,,||,
|||,||,|,,||,,|,,||,
|||,||,|,,||,,|,,||,
|||,||,|,,||,,|,,||,
|||,||,|,,||,,|,,||,
