Total,| 3737|26269,|11124,| 1638,|42768,,|  160| 1782,|  732,|,66,| 2740,,|45508
"",||,|,|,|,,||,|,|,,|,,|
"",||,|,|,|,,||,|,|,,|,,|
"",||,|,|,|,,||,|,|,,|,,|
"",||,|,|,|,,||,|,|,,|,,|
"",||,|,|,|,,||,|,|,,|,,|
AVERAGE AGE,|  19.93  |  30.22  |  45.08  |  60.65  |  34.35,,,,,|  19.99  |  31.38  |  44.70  |  59.77  |  34.96,,,,,,|  34.38
"",|,|,|,|,|,|,|,|,|,|,|,
Percent reported,|,100.0|,100.0|,100.0|,100.0|,100.0 |,100.0|,100.0|,100.0|,100.0|,100.0 |,100.0
"",|,|,|,|,|,|,|,|,|,|,|,
"",|,|,|,|,|,|,|,|,|,|,|,
NOT REPORTED,|,0|,0|,0|,0|,0|,0|,0|,0|,0|,0|,0
WHITE MALE,| 1005  27| 7990  30| 4305  39|  924  56|14224  33 |,00|,0,0|,0,0|,,00|,0,0 |14224  31,
NON WHITE MALE,| 2732  73|18279  70| 6819  61|  714  44|28544  67 |,00|,0,0|,0,0|,,00|,0,0 |28544  63,
WHITE FEMALE,|00|00|00|00|00 |,74  46|  760  43|  317  43|,,,,,,37  56| 1188  43 | 1188,,,3
NON WHITE FEMALE,|00|00|00|00|00 |,86  54| 1022  57|  415  57|,,,,,,29  44| 1552  57 | 1552,,,3
Total,| 3737|26269,|11124,| 1638,|42768,,|  160| 1782,|  732,|,66,| 2740,,|45508
"",||,|,|,|,,||,|,|,,|,,|
"",||,|,|,|,,||,|,|,,|,,|
"",||,|,|,|,,||,|,|,,|,,|
"",||,|,|,|,,||,|,|,,|,,|
"",||,|,|,|,,||,|,|,,|,,|
AVERAGE IQ,| 100.54  | 100.06  |  96.16  |  93.68  |  98.87,,,,,|  97.76  |  93.74  |  84.72  |  78.62  |  91.20,,,,,,|  98.41
"",|,|,|,|,|,|,|,|,|,|,|
Percent reported,|96.4|,96.1|,94.7|,90.7|,95.5 |,,93.1|,94.5|,94.7|,92.4|94.4 |,95.5
"",|,|,|,|,|,|,|,|,|,|,|
"",|,|,|,|,|,|,|,|,|,|,|
NOT REPORTED,|  136,| 1030,|  592,|  153,| 1911,|,11|,98|,39|,5|  153,| 2064
"",|,|,|,|,|,|,|,|,|,|,|
Percent reported,|92.9|,96.4|,96.3|,,94.4|96.0 |,,97.5|,97.5|,97.5|,93.9|,97.4 |96.1
"",|,|,|,|,|,|,|,|,|,|,|
"",|,|,|,|,|,|,|,|,|,|,|
NOT RPTD,|  264,|  948,|  416,|,91| 1719,|,4|,44|,18|,4|,70| 1789
WELFARE,|  2898| 1971,8|  716,7|,80,5| 3056,7 |,,28  18|  289  17|74  10|,,12|  392  15 | 3448,8
OCC EMPLOY,|  3169| 2128,8|  533,5|,44,3| 3021,7 |,,11|111|41|,,23|181 | 3039,7
MINIMUM STD,| 1596  46|10293  41| 4578  43|  746  48|17213  42 |,,,,,,,43  28|  571  33|  289  40|,,33  53|  936  35 |18149  42,
MIDDLE,| 1249  36|10728  42| 4797  45|  659  43|17433  42 |,,,,,,,81  52|  830  48|  333  47|,,24  39| 1268  47 |18701  43,
OTHER,|231|  201,1|84,1|,18,1|  326,1 |,,32|372|142|,,23|562 |  382,1
RURAL/FARM|35,1|  588,2|  706,6|  289  18| 1618,4 |,,00|,65,4|,51,7|,,10  17|  1265 | 1744,4
RURAL/NFARM|98,3| 1520,6|  733,7|  1268| 2477,6 |,,27  17|  199  11|,,,53,7|,,58|  284  11 | 2761,6
S.M.S.A| 1297  36| 9189  36| 3729  34|  426  27|14641  35 |,,,,,,25  16|  285  16|  134  19|,,,,,,13  22|  457  17 |15098  34,
URBAN|  824  23| 4736  18| 1823  17|  187  12| 7570  18 |,,,,,,54  35|  558  32|  245  34|,,,,,,14  23|  871  33 | 8441  19,
SMALL TOWN| 1355  37| 9523  37| 3812  35|  536  34|15226  36 |,,,,,,48  31|  623  36|  228  32|,,,,,,16  27|  915  34 |16141  36,
OTHER|18,0|  143,1|60,1|60|  227,1 |,,11|,13,1|,5,1|,,23|211 |  248,1
------------------------------------------------------------------------------------------------------------------------------------,,,,,,,,,,,,,
Total reported| 3627 100|25699 100|10863 100| 1570 100|41759 100 |  155 100| 1743 100|  716 100|,,,,,,,,,,,,60 100| 2674 100 |44433 100,
|,|,|,||,|,,|,,|,,|,,||,
Percent reported|97.1|,97.8|,97.7|,95.8|97.6 |,,,96.9|,97.8|,,97.8|,,,90.9|97.6 |97.6,
|,|,|,||,|,,|,,|,,|,,||,
|,|,|,||,|,,|,,|,,|,,||,
NOT RPTD|  110,|  570,|  261,|68| 1009,|,,5|,39,|,16,|,,6|66| 1075,
LESS THAN GRADE 7|54,1|  462,2|  465,4|  308  19| 1289,3 |,,00|,22,1|,203|,,,9  14|51,2 | 1340,3
GRADE 7|  103,3|  595,2|  370,3|  1308| 1198,3 |,,53|,49,3|,142|,,,23|70,3 | 1268,3
GRADE 8|  488  13| 2120,,8|  967,9|  167  11| 3742,9 |,,23  15|  140,,8|,548|,,,6  10|  223,8 | 3965,9
GRADE 9|  905  25| 4005  16| 1315  12|  152  10| 6377  15 |,,,,,,33  21|  247  14|,,,67  10|,,,46|  351  13 | 6728  15,,
GRADE 10| 1060  29| 5644  22| 1768  16|  164  10| 8636  21 |,,,,,,35  23|  305  18|,,,89  13|,,,11  17|  440  17 | 9076  20,,
GRADE 11|  765  21| 5228  20| 1443  13|  128,,,8| 7564  18 |,,,34  22|  277  16|,,,98  14|,,,6  10|  415  16 | 7979  18,,
GRADE 12|  218,6| 5229  20| 2667  25|  303  19| 8417  20 |,,,,,15  10|  281  16|  156  22|,,,,,,11  17|  463  18 | 8880  20,,
MORE THAN GRADE 12  |36,1| 2477  10| 1887  17|  231  15| 4631  11 |,,,,,106|  399  23|  202  29|,,,,,,14  22|  625  24 | 5256  12,,
------------------------------------------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,
Total reported| 3629 100|25760 100|10882 100| 1583 100|41854 100 |  155 100| 1720 100|  700 100|,,,,,,,,,,,,63 100| 2638 100 |44492 100,,
|,|,|,||,|,,|,,|,|,,,|,|,
Percent reported|97.1|,98.1|,97.8|,96.6|97.9 |,,,96.9|,96.5|,,95.6|,,,95.5|96.3 |,97.8,
|,|,|,||,|,,|,,|,|,,,|,|,
|,|,|,||,|,,|,,|,|,,,|,|,
NOT REPORTED|  108,|  509,|  242,|55|  914,|,,5|,62,|,32|,,,3|  102,| 1016,
------------------------------------------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,
Total| 3737,|26269,|11124,| 1638|42768,|  160,,| 1782,,|  732,|,,,66| 2740,|45508,
|,|,|,||,|,,|,,|,|,,,|,|,
|,|,|,||,|,,|,,|,|,,,|,|,
|,|,|,||,|,,|,,|,|,,,|,|,
|,|,|,||,|,,|,,|,|,,,|,|,
|,|,|,||,|,,|,,|,|,,,|,|,
GRADE 9|  3099| 2166,9|  710,7|  103,7| 3288,8 |,,21  14|  1358|,44,6|,,6  10|  2068 | 3494,8
GRADE 10|  1675| 1056,4|  368,4|45,3| 1636,4 |,,96|614|,25,4|,,35|984 | 1734,4
GRADE 11|  1614|  992,4|  368,4|46,3| 1567,4 |,,43|583|,38,5|,,23|  1024 | 1669,4
GRADE 12|  476  13| 3670  15| 1574  15|  248  17| 5968  15 |,,,,,,19  13|  1418|,40,6|,,58|  2058 | 6173  14,
MORE THAN GRADE 12  |  2677| 2030,8|  482,5|59,4| 2838,7 |,,36  24|  525  31|  202  29|,,,,11  18|  774  30 | 3612,8
------------------------------------------------------------------------------------------------------------------------------------,,,,,,,,,,,
Total reported| 3605 100|25301 100|10500 100| 1480 100|40886 100 |  149 100| 1683 100|  692 100|,,,,,,,,,,62 100| 2586 100 |43472 100,
||,|,|,|,|,,||,,|,,||,
Percent reported|96.5|96.3|,94.4|,90.4|,95.6 |,,,93.1|94.4|,94.5|,,,93.9|94.4 |95.5,
||,|,|,|,|,,||,,|,,||,
||,|,|,|,|,,||,,|,,||,
